ID_ESTAC,NOM_ESTACIO,NOM_ORIGINAL,DATA_DIA,DATA_EXTRACCIO,URL_FONT,GRUIX_NEU_MAX,HUMITAT_MITJANA_DIA,PRECIPITACIO_ACUM_DIA,PRESSIO_ATMOSFERICA,RADIACIO_GLOBAL,RATXA_VENT_MAX,TEMPERATURA_MAXIMA_DIA,TEMPERATURA_MINIMA_DIA,TEMPERATURA_MITJANA_DIA
XT,Solsona,SOLSONA_XT,2026-01-29,2026-01-29 12:00:37,https://www.meteo.cat/observacions/xema/dades?codi=XT&dia=2026-01-29T09:00Z,,83%,0.0 mm,1002.6 hPa,2.0 MJ/m2,34.2 km/h - 276º 2:19 TU,6.5 °C 10:10 TU,0.7 °C 7:35 TU,2.2 °C
XH,Sort,SORT_XH,2026-01-29,2026-01-29 12:00:39,https://www.meteo.cat/observacions/xema/dades?codi=XH&dia=2026-01-29T09:00Z,1 cm,98%,0.0 mm,1005.8 hPa,,,4.1 °C 10:29 TU,-2.8 °C 3:52 TU,-1.4 °C
VX,Tagamanent - Pn del Montseny,TAGAMANENT___PN_DEL_MONTSENY_VX,2026-01-29,2026-01-29 12:00:41,https://www.meteo.cat/observacions/xema/dades?codi=VX&dia=2026-01-29T09:00Z,,82%,0.0 mm,,,,4.7 °C 10:28 TU,-0.4 °C 1:20 TU,0.9 °C
XE,Tarragona - Complex Educatiu,TARRAGONA___COMPLEX_EDUCATIU_XE,2026-01-29,2026-01-29 12:00:44,https://www.meteo.cat/observacions/xema/dades?codi=XE&dia=2026-01-29T09:00Z,,60%,0.0 mm,1002.3 hPa,1.4 MJ/m2,29.9 km/h - 277º 5:56 TU,12.5 °C 10:28 TU,9.1 °C 8:16 TU,10.6 °C
YK,Terrassa,TERRASSA_YK,2026-01-29,2026-01-29 12:00:46,https://www.meteo.cat/observacions/xema/dades?codi=YK&dia=2026-01-29T09:00Z,,90%,0.0 mm,,2.6 MJ/m2,31.7 km/h - 285º 9:42 TU,10.7 °C 10:21 TU,2.7 °C 3:30 TU,5.3 °C
Y6,Tivissa,TIVISSA_Y6,2026-01-29,2026-01-29 12:00:49,https://www.meteo.cat/observacions/xema/dades?codi=Y6&dia=2026-01-29T09:00Z,,83%,0.3 mm,,0.8 MJ/m2,18.0 km/h - 244º 0:10 TU,9.3 °C 10:18 TU,4.5 °C 4:50 TU,6.0 °C
DK,Torredembarra,TORREDEMBARRA_DK,2026-01-29,2026-01-29 12:00:51,https://www.meteo.cat/observacions/xema/dades?codi=DK&dia=2026-01-29T09:00Z,,70%,0.0 mm,1002.3 hPa,1.4 MJ/m2,38.9 km/h - 300º 0:06 TU,11.9 °C 10:29 TU,5.7 °C 3:37 TU,8.7 °C
X7,Torres de Segre,TORRES_DE_SEGRE_X7,2026-01-29,2026-01-29 12:00:54,https://www.meteo.cat/observacions/xema/dades?codi=X7&dia=2026-01-29T09:00Z,,85%,0.2 mm,,1.4 MJ/m2,14.0 km/h - 228º 2:20 TU,9.1 °C 10:29 TU,4.2 °C 5:55 TU,5.8 °C
XZ,Torroella de Fluvià,TORROELLA_DE_FLUVIA_XZ,2026-01-29,2026-01-29 12:00:56,https://www.meteo.cat/observacions/xema/dades?codi=XZ&dia=2026-01-29T09:00Z,,95%,0.5 mm,,,,8.9 °C 10:29 TU,-0.4 °C 4:25 TU,2.6 °C
UE,Torroella de Montgrí,TORROELLA_DE_MONTGRI_UE,2026-01-29,2026-01-29 12:00:59,https://www.meteo.cat/observacions/xema/dades?codi=UE&dia=2026-01-29T09:00Z,,90%,0.0 mm,,,,8.4 °C 10:29 TU,2.0 °C 4:17 TU,3.8 °C
WR,Torroja del Priorat,TORROJA_DEL_PRIORAT_WR,2026-01-29,2026-01-29 12:01:01,https://www.meteo.cat/observacions/xema/dades?codi=WR&dia=2026-01-29T09:00Z,,80%,0.0 mm,,1.1 MJ/m2,25.2 km/h - 265º 0:14 TU,9.7 °C 10:29 TU,5.5 °C 7:10 TU,7.3 °C
XQ,Tremp,TREMP_XQ,2026-01-29,2026-01-29 12:01:03,https://www.meteo.cat/observacions/xema/dades?codi=XQ&dia=2026-01-29T09:00Z,,96%,0.0 mm,,1.7 MJ/m2,8.6 km/h - 274º 3:32 TU,3.3 °C 10:29 TU,-1.3 °C 7:30 TU,0.2 °C
C7,Tàrrega,TARREGA_C7,2026-01-29,2026-01-29 12:01:06,https://www.meteo.cat/observacions/xema/dades?codi=C7&dia=2026-01-29T09:00Z,,95%,0.0 mm,1003.3 hPa,1.4 MJ/m2,18.0 km/h - 236º 9:49 TU,7.1 °C 10:25 TU,1.8 °C 2:34 TU,3.4 °C
YG,Tírvia,TIRVIA_YG,2026-01-29,2026-01-29 12:01:09,https://www.meteo.cat/observacions/xema/dades?codi=YG&dia=2026-01-29T09:00Z,,96%,0.0 mm,1005.7 hPa,3.1 MJ/m2,9.7 km/h - 7º 8:09 TU,1.3 °C 10:29 TU,-3.2 °C 4:15 TU,-2.2 °C
UX,Ulldecona - els Valentins,ULLDECONA___ELS_VALENTINS_UX,2026-01-29,2026-01-29 12:01:11,https://www.meteo.cat/observacions/xema/dades?codi=UX&dia=2026-01-29T09:00Z,,73%,0.0 mm,,1.5 MJ/m2,27.7 km/h - 300º 0:44 TU,13.5 °C 10:19 TU,5.5 °C 6:23 TU,9.2 °C
XD,Ulldemolins,ULLDEMOLINS_XD,2026-01-29,2026-01-29 12:01:14,https://www.meteo.cat/observacions/xema/dades?codi=XD&dia=2026-01-29T09:00Z,,81%,0.0 mm,1003.5 hPa,1.2 MJ/m2,52.9 km/h - 288º 1:08 TU,7.0 °C 10:28 TU,3.1 °C 7:19 TU,4.2 °C
D2,Vacarisses,VACARISSES_D2,2026-01-29,2026-01-29 12:01:16,https://www.meteo.cat/observacions/xema/dades?codi=D2&dia=2026-01-29T09:00Z,,94%,0.0 mm,1003.1 hPa,,,8.2 °C 10:29 TU,-0.1 °C 5:18 TU,2.6 °C
V1,Vallfogona de Balaguer,VALLFOGONA_DE_BALAGUER_V1,2026-01-29,2026-01-29 12:01:19,https://www.meteo.cat/observacions/xema/dades?codi=V1&dia=2026-01-29T09:00Z,,94%,0.0 mm,,1.1 MJ/m2,13.0 km/h - 159º 2:19 TU,5.9 °C 1:18 TU,0.6 °C 7:31 TU,2.7 °C
D3,Vallirana,VALLIRANA_D3,2026-01-29,2026-01-29 12:01:21,https://www.meteo.cat/observacions/xema/dades?codi=D3&dia=2026-01-29T09:00Z,,70%,0.0 mm,1001.9 hPa,2.3 MJ/m2,33.5 km/h - 309º 1:47 TU,11.3 °C 10:26 TU,6.3 °C 7:24 TU,7.4 °C
XO,Vic,VIC_XO,2026-01-29,2026-01-29 12:01:24,https://www.meteo.cat/observacions/xema/dades?codi=XO&dia=2026-01-29T09:00Z,,97%,0.0 mm,,2.5 MJ/m2,9.0 km/h - 230º 3:57 TU,4.3 °C 9:30 TU,-1.9 °C 4:51 TU,-0.4 °C
VS,Vielha e Mijaran - Lac Redon (2.247 m),VIELHA_E_MIJARAN___LAC_REDON_2247_M_VS,2026-01-29,2026-01-29 12:01:26,https://www.meteo.cat/observacions/xema/dades?codi=VS&dia=2026-01-29T09:00Z,185 cm,91%,0.0 mm,,1.4 MJ/m2,0.0 km/h - 0º 0:00 TU,-2.2 °C 10:11 TU,-9.0 °C 4:07 TU,-7.3 °C
YN,Vielha e Mijaran - Vielha - Elipòrt,VIELHA_E_MIJARAN___VIELHA___ELIPORT_YN,2026-01-29,2026-01-29 12:01:28,https://www.meteo.cat/observacions/xema/dades?codi=YN&dia=2026-01-29T09:00Z,6 cm,92%,0.0 mm,1003.4 hPa,1.7 MJ/m2,12.2 km/h - 93º 4:24 TU,2.8 °C 9:59 TU,-2.6 °C 2:37 TU,-0.7 °C
DQ,Vila-rodona,VILA_RODONA_DQ,2026-01-29,2026-01-29 12:01:31,https://www.meteo.cat/observacions/xema/dades?codi=DQ&dia=2026-01-29T09:00Z,,72%,0.0 mm,1002.9 hPa,1.9 MJ/m2,17.3 km/h - 306º 1:40 TU,10.2 °C 10:25 TU,5.9 °C 4:52 TU,7.1 °C
UG,Viladecans,VILADECANS_UG,2026-01-29,2026-01-29 12:01:34,https://www.meteo.cat/observacions/xema/dades?codi=UG&dia=2026-01-29T09:00Z,,75%,0.0 mm,,2.5 MJ/m2,14.8 km/h - 281º 8:55 TU,13.6 °C 10:29 TU,4.6 °C 5:26 TU,7.5 °C
WS,Viladrau,VILADRAU_WS,2026-01-29,2026-01-29 12:01:36,https://www.meteo.cat/observacions/xema/dades?codi=WS&dia=2026-01-29T09:00Z,,77%,0.0 mm,1002.2 hPa,1.9 MJ/m2,26.6 km/h - 235º 5:53 TU,5.6 °C 10:26 TU,-0.4 °C 1:08 TU,1.3 °C
W4,Vilafranca del Penedès - la Granada,VILAFRANCA_DEL_PENEDES___LA_GRANADA_W4,2026-01-29,2026-01-29 12:01:39,https://www.meteo.cat/observacions/xema/dades?codi=W4&dia=2026-01-29T09:00Z,,73%,0.0 mm,,1.6 MJ/m2,47.2 km/h - 298º 0:19 TU,10.1 °C 10:21 TU,2.4 °C 4:42 TU,7.1 °C
CQ,Vilanova de Meià,VILANOVA_DE_MEIA_CQ,2026-01-29,2026-01-29 12:01:41,https://www.meteo.cat/observacions/xema/dades?codi=CQ&dia=2026-01-29T09:00Z,,91%,0.0 mm,1003.6 hPa,,12.2 km/h - 190º 10:29 TU,6.7 °C 10:13 TU,-0.4 °C 4:11 TU,1.7 °C
KE,Vilanova de Sau - Pantà de Sau,VILANOVA_DE_SAU___PANTA_DE_SAU_KE,2026-01-29,2026-01-29 12:01:44,https://www.meteo.cat/observacions/xema/dades?codi=KE&dia=2026-01-29T09:00Z,,,,,,,,,
VM,Vilanova de Segrià,VILANOVA_DE_SEGRIA_VM,2026-01-29,2026-01-29 12:01:46,https://www.meteo.cat/observacions/xema/dades?codi=VM&dia=2026-01-29T09:00Z,,97%,0.0 mm,,0.9 MJ/m2,9.4 km/h - 232º 3:29 TU,6.6 °C 10:22 TU,1.8 °C 7:22 TU,3.5 °C
YR,Vilanova i la Geltrú,VILANOVA_I_LA_GELTRU_YR,2026-01-29,2026-01-29 12:01:49,https://www.meteo.cat/observacions/xema/dades?codi=YR&dia=2026-01-29T09:00Z,,69%,0.0 mm,1003.1 hPa,1.7 MJ/m2,26.3 km/h - 275º 3:50 TU,12.7 °C 9:29 TU,5.2 °C 1:39 TU,8.8 °C
D7,Vinebre,VINEBRE_D7,2026-01-29,2026-01-29 12:01:52,https://www.meteo.cat/observacions/xema/dades?codi=D7&dia=2026-01-29T09:00Z,,89%,0.0 mm,1003.6 hPa,1.1 MJ/m2,16.2 km/h - 64º 2:04 TU,9.8 °C 10:22 TU,4.1 °C 3:32 TU,5.9 °C
U6,Vinyols i els Arcs - Cambrils,VINYOLS_I_ELS_ARCS___CAMBRILS_U6,2026-01-29,2026-01-29 12:01:55,https://www.meteo.cat/observacions/xema/dades?codi=U6&dia=2026-01-29T09:00Z,,63%,0.0 mm,,1.4 MJ/m2,24.5 km/h - 316º 1:00 TU,12.1 °C 10:29 TU,8.2 °C 7:28 TU,10.3 °C
H1,Òdena,ODENA_H1,2026-01-29,2026-01-29 12:01:58,https://www.meteo.cat/observacions/xema/dades?codi=H1&dia=2026-01-29T09:00Z,,85%,0.0 mm,1003.0 hPa,2.1 MJ/m2,40.0 km/h - 290º 0:08 TU,10.0 °C 10:18 TU,0.7 °C 4:34 TU,4.2 °C
